"sex","year","agegroup","meanpop"
0,1981,0,32216
0,1981,1,32103.5
0,1981,2,32297.5
0,1981,3,32853.5
0,1981,4,33426
0,1981,5,33390
0,1981,6,32212
0,1981,7,30076.5
0,1981,8,29437
0,1981,9,30447
0,1981,10,31513
0,1981,11,32708
0,1981,12,34527.5
0,1981,13,36601.5
0,1981,14,37436.5
0,1981,15,37675
0,1981,16,38392.5
0,1981,17,39187
0,1981,18,39228.5
0,1981,19,38849.5
0,1981,20,38748.5
0,1981,21,38690
0,1981,22,38092.5
0,1981,23,38554
0,1981,24,40229.5
0,1981,25,40799.5
0,1981,26,40665
0,1981,27,40785
0,1981,28,41947
0,1981,29,42455.5
0,1981,30,42882.5
0,1981,31,44756
0,1981,32,46160
0,1981,33,46651
0,1981,34,46378.5
0,1981,35,43757.5
0,1981,36,37463
0,1981,37,32676.5
0,1981,38,28771.5
0,1981,39,31441
0,1981,40,31895
0,1981,41,28731.5
0,1981,42,30732
0,1981,43,29476.5
0,1981,44,27897
0,1981,45,27524.5
0,1981,46,27054.5
0,1981,47,25797
0,1981,48,25886
0,1981,49,27122.5
0,1981,50,27996.5
0,1981,51,27961
0,1981,52,27632.5
0,1981,53,26906
0,1981,54,26133
0,1981,55,25727
0,1981,56,24596
0,1981,57,23632
0,1981,58,22357
0,1981,59,21239
0,1981,60,21108
0,1981,61,18234.5
0,1981,62,16597.5
0,1981,63,17302
0,1981,64,16545
0,1981,65,16191.5
0,1981,66,16474.5
0,1981,67,16313.5
0,1981,68,16061
0,1981,69,15863
0,1981,70,14994
0,1981,71,14204
0,1981,72,13146
0,1981,73,11971
0,1981,74,10879.5
0,1981,75,9478.5
0,1981,76,8410
0,1981,77,7503.5
0,1981,78,6539
0,1981,79,5697
0,1981,80,4889.5
0,1981,81,4156.5
0,1981,82,3528
0,1981,83,2797
0,1981,84,2207.5
0,1981,85,1797.5
0,1981,86,1450
0,1981,87,1087
0,1981,88,832
0,1981,89,660.5
0,1981,90,469
0,1981,91,319.5
0,1981,92,232.5
0,1981,93,167
0,1981,94,119
0,1981,95,70
0,1981,96,37
0,1981,97,20.5
0,1981,98,10.5
0,1981,99,9.5
0,1981,100,6.5
1,1981,0,30742
1,1981,1,30839
1,1981,2,31030
1,1981,3,31341
1,1981,4,31892
1,1981,5,31714
1,1981,6,30771.5
1,1981,7,28720
1,1981,8,27728
1,1981,9,29045.5
1,1981,10,30383.5
1,1981,11,31310.5
1,1981,12,33066
1,1981,13,35113
1,1981,14,36059
1,1981,15,36373.5
1,1981,16,36862.5
1,1981,17,37590.5
1,1981,18,37560.5
1,1981,19,37130.5
1,1981,20,36950
1,1981,21,36866
1,1981,22,36357.5
1,1981,23,36661.5
1,1981,24,38160
1,1981,25,38728.5
1,1981,26,39050
1,1981,27,39166
1,1981,28,39638
1,1981,29,39837
1,1981,30,40154
1,1981,31,41772.5
1,1981,32,43262
1,1981,33,44048.5
1,1981,34,43756.5
1,1981,35,41203.5
1,1981,36,35372
1,1981,37,31075.5
1,1981,38,27499
1,1981,39,30322
1,1981,40,30958
1,1981,41,28320
1,1981,42,30169.5
1,1981,43,28871.5
1,1981,44,27589
1,1981,45,27159.5
1,1981,46,26864.5
1,1981,47,25837.5
1,1981,48,26076
1,1981,49,27316
1,1981,50,28455
1,1981,51,29281
1,1981,52,29135.5
1,1981,53,28512
1,1981,54,28216
1,1981,55,28590.5
1,1981,56,28528
1,1981,57,28660
1,1981,58,28465
1,1981,59,28114
1,1981,60,28615.5
1,1981,61,24964
1,1981,62,23063.5
1,1981,63,24867.5
1,1981,64,24141.5
1,1981,65,23855.5
1,1981,66,24550.5
1,1981,67,24678.5
1,1981,68,24692.5
1,1981,69,24632.5
1,1981,70,23930.5
1,1981,71,23352
1,1981,72,22232
1,1981,73,21045
1,1981,74,19850
1,1981,75,18038
1,1981,76,16576.5
1,1981,77,15024
1,1981,78,13586
1,1981,79,12569.5
1,1981,80,11100
1,1981,81,9771.5
1,1981,82,8674.5
1,1981,83,7292
1,1981,84,6005.5
1,1981,85,4995.5
1,1981,86,4022
1,1981,87,3128
1,1981,88,2417.5
1,1981,89,1933
1,1981,90,1495.5
1,1981,91,1047.5
1,1981,92,726
1,1981,93,547
1,1981,94,416
1,1981,95,256
1,1981,96,155
1,1981,97,114.5
1,1981,98,74
1,1981,99,47
1,1981,100,52
0,1982,0,33117
0,1982,1,32325.5
0,1982,2,32212
0,1982,3,32396.5
0,1982,4,32953
0,1982,5,33510.5
0,1982,6,33499.5
0,1982,7,32324.5
0,1982,8,30162.5
0,1982,9,29513.5
0,1982,10,30534.5
0,1982,11,31573
0,1982,12,32754
0,1982,13,34563
0,1982,14,36623
0,1982,15,37439.5
0,1982,16,37675.5
0,1982,17,38368
0,1982,18,39120
0,1982,19,39150
0,1982,20,38833.5
0,1982,21,38703
0,1982,22,38687
0,1982,23,38124
0,1982,24,38614.5
0,1982,25,40303
0,1982,26,40857
0,1982,27,40728
0,1982,28,40876
0,1982,29,42059
0,1982,30,42527.5
0,1982,31,42949.5
0,1982,32,44838.5
0,1982,33,46215.5
0,1982,34,46699.5
0,1982,35,46375
0,1982,36,43782.5
0,1982,37,37450
0,1982,38,32655.5
0,1982,39,28737
0,1982,40,31385
0,1982,41,31853.5
0,1982,42,28667
0,1982,43,30640
0,1982,44,29368
0,1982,45,27764
0,1982,46,27411.5
0,1982,47,26901.5
0,1982,48,25640
0,1982,49,25725.5
0,1982,50,26913.5
0,1982,51,27759
0,1982,52,27702.5
0,1982,53,27354
0,1982,54,26584.5
0,1982,55,25813
0,1982,56,25390.5
0,1982,57,24235
0,1982,58,23233
0,1982,59,21955.5
0,1982,60,20811.5
0,1982,61,20652
0,1982,62,17816
0,1982,63,16188.5
0,1982,64,16823.5
0,1982,65,16028
0,1982,66,15642
0,1982,67,15911
0,1982,68,15680
0,1982,69,15398
0,1982,70,15145.5
0,1982,71,14255.5
0,1982,72,13434.5
0,1982,73,12356.5
0,1982,74,11222
0,1982,75,10117
0,1982,76,8769.5
0,1982,77,7702
0,1982,78,6852.5
0,1982,79,5903.5
0,1982,80,5105
0,1982,81,4352.5
0,1982,82,3654.5
0,1982,83,3062.5
0,1982,84,2417.5
0,1982,85,1872.5
0,1982,86,1523.5
0,1982,87,1209.5
0,1982,88,879
0,1982,89,678
0,1982,90,509
0,1982,91,360.5
0,1982,92,231
0,1982,93,172
0,1982,94,123.5
0,1982,95,83.5
0,1982,96,48.5
0,1982,97,26
0,1982,98,12
0,1982,99,7
0,1982,100,7.5
1,1982,0,31484.5
1,1982,1,30846.5
1,1982,2,30952
1,1982,3,31128
1,1982,4,31458
1,1982,5,32007.5
1,1982,6,31805.5
1,1982,7,30889
1,1982,8,28784.5
1,1982,9,27809
1,1982,10,29112.5
1,1982,11,30454.5
1,1982,12,31368.5
1,1982,13,33099
1,1982,14,35155
1,1982,15,36076.5
1,1982,16,36361
1,1982,17,36844.5
1,1982,18,37531.5
1,1982,19,37374
1,1982,20,37014
1,1982,21,36891
1,1982,22,36823.5
1,1982,23,36358.5
1,1982,24,36689.5
1,1982,25,38205.5
1,1982,26,38781
1,1982,27,39129
1,1982,28,39219
1,1982,29,39707
1,1982,30,39872
1,1982,31,40241.5
1,1982,32,41848
1,1982,33,43305.5
1,1982,34,44082.5
1,1982,35,43766.5
1,1982,36,41223.5
1,1982,37,35375
1,1982,38,31065.5
1,1982,39,27512
1,1982,40,30312
1,1982,41,30940.5
1,1982,42,28297
1,1982,43,30130.5
1,1982,44,28833.5
1,1982,45,27543
1,1982,46,27121.5
1,1982,47,26825.5
1,1982,48,25778
1,1982,49,26014
1,1982,50,27238
1,1982,51,28381
1,1982,52,29187.5
1,1982,53,29046.5
1,1982,54,28407
1,1982,55,28092.5
1,1982,56,28465
1,1982,57,28396
1,1982,58,28512
1,1982,59,28288
1,1982,60,27919
1,1982,61,28392
1,1982,62,24751
1,1982,63,22853.5
1,1982,64,24591
1,1982,65,23846
1,1982,66,23552
1,1982,67,24183
1,1982,68,24256
1,1982,69,24233
1,1982,70,24112.5
1,1982,71,23381
1,1982,72,22727
1,1982,73,21559.5
1,1982,74,20339
1,1982,75,19098.5
1,1982,76,17276.5
1,1982,77,15763.5
1,1982,78,14217
1,1982,79,12788.5
1,1982,80,11715.5
1,1982,81,10232
1,1982,82,8933
1,1982,83,7839
1,1982,84,6544.5
1,1982,85,5284.5
1,1982,86,4346
1,1982,87,3486
1,1982,88,2691.5
1,1982,89,2010
1,1982,90,1586.5
1,1982,91,1193.5
1,1982,92,819
1,1982,93,550
1,1982,94,415.5
1,1982,95,311
1,1982,96,181.5
1,1982,97,117
1,1982,98,80.5
1,1982,99,57.5
1,1982,100,67.5
0,1983,0,33995
0,1983,1,33224.5
0,1983,2,32439.5
0,1983,3,32332.5
0,1983,4,32485.5
0,1983,5,33047.5
0,1983,6,33602
0,1983,7,33595.5
0,1983,8,32403.5
0,1983,9,30224.5
0,1983,10,29592
0,1983,11,30590
0,1983,12,31628
0,1983,13,32798
0,1983,14,34593
0,1983,15,36630.5
0,1983,16,37439
0,1983,17,37645.5
0,1983,18,38313.5
0,1983,19,39067
0,1983,20,39134
0,1983,21,38821.5
0,1983,22,38704.5
0,1983,23,38715
0,1983,24,38195
0,1983,25,38684
0,1983,26,40380.5
0,1983,27,40940
0,1983,28,40840.5
0,1983,29,40969
0,1983,30,42122.5
0,1983,31,42590.5
0,1983,32,43005.5
0,1983,33,44914
0,1983,34,46265.5
0,1983,35,46707
0,1983,36,46395.5
0,1983,37,43765.5
0,1983,38,37434
0,1983,39,32617
0,1983,40,28696
0,1983,41,31342.5
0,1983,42,31786
0,1983,43,28575.5
0,1983,44,30526
0,1983,45,29250
0,1983,46,27645
0,1983,47,27284.5
0,1983,48,26755
0,1983,49,25499
0,1983,50,25543
0,1983,51,26715
0,1983,52,27526.5
0,1983,53,27441
0,1983,54,27046.5
0,1983,55,26261
0,1983,56,25474.5
0,1983,57,25025
0,1983,58,23841.5
0,1983,59,22844.5
0,1983,60,21530
0,1983,61,20385.5
0,1983,62,20177
0,1983,63,17387
0,1983,64,15746
0,1983,65,16326.5
0,1983,66,15520
0,1983,67,15104.5
0,1983,68,15320.5
0,1983,69,15006.5
0,1983,70,14700.5
0,1983,71,14377
0,1983,72,13482.5
0,1983,73,12644.5
0,1983,74,11596
0,1983,75,10436.5
0,1983,76,9364.5
0,1983,77,8049
0,1983,78,7041.5
0,1983,79,6167.5
0,1983,80,5276
0,1983,81,4558
0,1983,82,3803.5
0,1983,83,3165.5
0,1983,84,2645.5
0,1983,85,2050.5
0,1983,86,1581
0,1983,87,1274
0,1983,88,988
0,1983,89,712.5
0,1983,90,526.5
0,1983,91,380.5
0,1983,92,260.5
0,1983,93,179
0,1983,94,127
0,1983,95,82
0,1983,96,57.5
0,1983,97,30
0,1983,98,16.5
0,1983,99,9.5
0,1983,100,8.5
1,1983,0,32309.5
1,1983,1,31579.5
1,1983,2,30954.5
1,1983,3,31062
1,1983,4,31228.5
1,1983,5,31547
1,1983,6,32111
1,1983,7,31920
1,1983,8,30952
1,1983,9,28871
1,1983,10,27872.5
1,1983,11,29175
1,1983,12,30515
1,1983,13,31392
1,1983,14,33149.5
1,1983,15,35165
1,1983,16,36081
1,1983,17,36340
1,1983,18,36811
1,1983,19,37418.5
1,1983,20,37315.5
1,1983,21,36999.5
1,1983,22,36884
1,1983,23,36863.5
1,1983,24,36400
1,1983,25,36753
1,1983,26,38280
1,1983,27,38895
1,1983,28,39201.5
1,1983,29,39298
1,1983,30,39761
1,1983,31,39973
1,1983,32,40298.5
1,1983,33,41916.5
1,1983,34,43350.5
1,1983,35,44087
1,1983,36,43794.5
1,1983,37,41237.5
1,1983,38,35372
1,1983,39,31071.5
1,1983,40,27506
1,1983,41,30291.5
1,1983,42,30915
1,1983,43,28266
1,1983,44,30093.5
1,1983,45,28787
1,1983,46,27505
1,1983,47,27075
1,1983,48,26779.5
1,1983,49,25717
1,1983,50,25952
1,1983,51,27174.5
1,1983,52,28295.5
1,1983,53,29089
1,1983,54,28951.5
1,1983,55,28289
1,1983,56,27971
1,1983,57,28327.5
1,1983,58,28238.5
1,1983,59,28347
1,1983,60,28105
1,1983,61,27710.5
1,1983,62,28163
1,1983,63,24524
1,1983,64,22622
1,1983,65,24305.5
1,1983,66,23561
1,1983,67,23218.5
1,1983,68,23807
1,1983,69,23832
1,1983,70,23744.5
1,1983,71,23562
1,1983,72,22777
1,1983,73,22057.5
1,1983,74,20845
1,1983,75,19558
1,1983,76,18290
1,1983,77,16431
1,1983,78,14910
1,1983,79,13392
1,1983,80,11944.5
1,1983,81,10827.5
1,1983,82,9388
1,1983,83,8082.5
1,1983,84,7035.5
1,1983,85,5796.5
1,1983,86,4674.5
1,1983,87,3757.5
1,1983,88,2983
1,1983,89,2249
1,1983,90,1668
1,1983,91,1275.5
1,1983,92,945
1,1983,93,636
1,1983,94,412.5
1,1983,95,310
1,1983,96,228
1,1983,97,137
1,1983,98,82
1,1983,99,60
1,1983,100,80.5
0,1984,0,33603.5
0,1984,1,34070.5
0,1984,2,33325.5
0,1984,3,32531
0,1984,4,32393.5
0,1984,5,32568
0,1984,6,33111.5
0,1984,7,33673
0,1984,8,33640.5
0,1984,9,32453.5
0,1984,10,30265
0,1984,11,29642.5
0,1984,12,30619.5
0,1984,13,31655
0,1984,14,32816.5
0,1984,15,34600.5
0,1984,16,36625
0,1984,17,37407
0,1984,18,37604.5
0,1984,19,38240
0,1984,20,39026.5
0,1984,21,39051.5
0,1984,22,38797
0,1984,23,38690
0,1984,24,38724
0,1984,25,38227.5
0,1984,26,38732.5
0,1984,27,40416
0,1984,28,41007
0,1984,29,40890.5
0,1984,30,41008.5
0,1984,31,42157.5
0,1984,32,42620
0,1984,33,43027
0,1984,34,44928
0,1984,35,46248
0,1984,36,46717
0,1984,37,46366
0,1984,38,43713.5
0,1984,39,37387
0,1984,40,32568.5
0,1984,41,28636
0,1984,42,31272.5
0,1984,43,31694
0,1984,44,28487
0,1984,45,30422
0,1984,46,29129
0,1984,47,27513.5
0,1984,48,27140
0,1984,49,26605
0,1984,50,25346
0,1984,51,25360
0,1984,52,26514
0,1984,53,27293
0,1984,54,27133
0,1984,55,26707
0,1984,56,25912
0,1984,57,25110.5
0,1984,58,24609
0,1984,59,23427
0,1984,60,22413
0,1984,61,21098.5
0,1984,62,19933
0,1984,63,19680.5
0,1984,64,16922
0,1984,65,15280.5
0,1984,66,15814
0,1984,67,14991.5
0,1984,68,14556
0,1984,69,14656.5
0,1984,70,14330.5
0,1984,71,13971.5
0,1984,72,13623
0,1984,73,12714.5
0,1984,74,11826.5
0,1984,75,10806.5
0,1984,76,9664.5
0,1984,77,8613
0,1984,78,7356.5
0,1984,79,6330.5
0,1984,80,5517
0,1984,81,4699
0,1984,82,3992.5
0,1984,83,3293.5
0,1984,84,2734.5
0,1984,85,2251.5
0,1984,86,1736
0,1984,87,1324
0,1984,88,1041.5
0,1984,89,784
0,1984,90,566
0,1984,91,387
0,1984,92,291
0,1984,93,196
0,1984,94,125
0,1984,95,89.5
0,1984,96,54.5
0,1984,97,34.5
0,1984,98,20
0,1984,99,10.5
0,1984,100,10
1,1984,0,32215.5
1,1984,1,32379
1,1984,2,31671.5
1,1984,3,31062
1,1984,4,31116.5
1,1984,5,31285.5
1,1984,6,31644.5
1,1984,7,32190
1,1984,8,31974.5
1,1984,9,31013.5
1,1984,10,28915
1,1984,11,27913
1,1984,12,29219.5
1,1984,13,30535
1,1984,14,31418.5
1,1984,15,33155
1,1984,16,35169
1,1984,17,36055.5
1,1984,18,36320.5
1,1984,19,36727.5
1,1984,20,37361
1,1984,21,37282.5
1,1984,22,36972.5
1,1984,23,36903
1,1984,24,36884
1,1984,25,36445
1,1984,26,36811.5
1,1984,27,38346.5
1,1984,28,38927.5
1,1984,29,39254
1,1984,30,39355
1,1984,31,39822
1,1984,32,40021
1,1984,33,40375.5
1,1984,34,41953
1,1984,35,43371
1,1984,36,44102.5
1,1984,37,43809.5
1,1984,38,41246.5
1,1984,39,35359.5
1,1984,40,31059.5
1,1984,41,27485
1,1984,42,30257
1,1984,43,30888
1,1984,44,28224
1,1984,45,30049.5
1,1984,46,28739
1,1984,47,27458.5
1,1984,48,27026.5
1,1984,49,26715.5
1,1984,50,25676.5
1,1984,51,25880
1,1984,52,27093
1,1984,53,28198
1,1984,54,28997.5
1,1984,55,28851
1,1984,56,28156.5
1,1984,57,27840
1,1984,58,28174.5
1,1984,59,28079
1,1984,60,28175
1,1984,61,27909
1,1984,62,27480
1,1984,63,27905.5
1,1984,64,24288
1,1984,65,22372.5
1,1984,66,24019
1,1984,67,23249
1,1984,68,22847.5
1,1984,69,23379
1,1984,70,23373
1,1984,71,23209
1,1984,72,22969
1,1984,73,22103.5
1,1984,74,21304.5
1,1984,75,20067
1,1984,76,18740
1,1984,77,17405
1,1984,78,15562.5
1,1984,79,14067
1,1984,80,12495.5
1,1984,81,11038.5
1,1984,82,9938.5
1,1984,83,8527
1,1984,84,7255.5
1,1984,85,6228
1,1984,86,5112
1,1984,87,4037
1,1984,88,3221.5
1,1984,89,2497.5
1,1984,90,1855
1,1984,91,1358.5
1,1984,92,1009
1,1984,93,740.5
1,1984,94,483.5
1,1984,95,302
1,1984,96,237
1,1984,97,168
1,1984,98,98
1,1984,99,56
1,1984,100,87
0,1985,0,32501
0,1985,1,33653.5
0,1985,2,34127.5
0,1985,3,33372
0,1985,4,32575
0,1985,5,32443.5
0,1985,6,32623
0,1985,7,33162.5
0,1985,8,33697.5
0,1985,9,33681.5
0,1985,10,32471
0,1985,11,30306.5
0,1985,12,29658
0,1985,13,30627
0,1985,14,31669
0,1985,15,32816.5
0,1985,16,34599.5
0,1985,17,36598
0,1985,18,37362
0,1985,19,37513
0,1985,20,38169.5
0,1985,21,38904
0,1985,22,38991.5
0,1985,23,38722.5
0,1985,24,38653
0,1985,25,38696
0,1985,26,38213.5
0,1985,27,38697.5
0,1985,28,40430.5
0,1985,29,41015.5
0,1985,30,40895.5
0,1985,31,41009
0,1985,32,42158
0,1985,33,42600
0,1985,34,43003.5
0,1985,35,44898
0,1985,36,46227.5
0,1985,37,46679.5
0,1985,38,46294
0,1985,39,43645.5
0,1985,40,37319
0,1985,41,32472
0,1985,42,28549
0,1985,43,31193
0,1985,44,31578
0,1985,45,28381.5
0,1985,46,30291.5
0,1985,47,28971.5
0,1985,48,27364.5
0,1985,49,26973.5
0,1985,50,26421
0,1985,51,25169.5
0,1985,52,25165
0,1985,53,26286
0,1985,54,26997
0,1985,55,26803.5
0,1985,56,26358.5
0,1985,57,25548.5
0,1985,58,24697.5
0,1985,59,24176.5
0,1985,60,22983.5
0,1985,61,21963.5
0,1985,62,20619
0,1985,63,19440
0,1985,64,19153.5
0,1985,65,16420.5
0,1985,66,14777.5
0,1985,67,15283.5
0,1985,68,14439
0,1985,69,13947
0,1985,70,14021.5
0,1985,71,13644
0,1985,72,13225
0,1985,73,12838.5
0,1985,74,11897
0,1985,75,11016.5
0,1985,76,10012
0,1985,77,8896
0,1985,78,7814
0,1985,79,6632.5
0,1985,80,5682
0,1985,81,4869
0,1985,82,4134
0,1985,83,3468
0,1985,84,2848
0,1985,85,2319.5
0,1985,86,1892
0,1985,87,1417.5
0,1985,88,1051
0,1985,89,822
0,1985,90,623.5
0,1985,91,418.5
0,1985,92,297
0,1985,93,203
0,1985,94,136
0,1985,95,82.5
0,1985,96,58.5
0,1985,97,35.5
0,1985,98,23.5
0,1985,99,11.5
0,1985,100,9.5
1,1985,0,31248
1,1985,1,32258.5
1,1985,2,32438.5
1,1985,3,31745
1,1985,4,31107.5
1,1985,5,31165
1,1985,6,31347
1,1985,7,31696
1,1985,8,32230.5
1,1985,9,32010.5
1,1985,10,31033
1,1985,11,28941
1,1985,12,27943
1,1985,13,29244.5
1,1985,14,30542
1,1985,15,31423
1,1985,16,33152.5
1,1985,17,35144.5
1,1985,18,36024
1,1985,19,36217.5
1,1985,20,36664.5
1,1985,21,37286
1,1985,22,37216
1,1985,23,36919
1,1985,24,36882
1,1985,25,36893.5
1,1985,26,36430
1,1985,27,36837.5
1,1985,28,38356.5
1,1985,29,38967.5
1,1985,30,39263.5
1,1985,31,39383.5
1,1985,32,39868
1,1985,33,40066.5
1,1985,34,40400
1,1985,35,41990
1,1985,36,43383.5
1,1985,37,44108.5
1,1985,38,43800
1,1985,39,41238
1,1985,40,35320.5
1,1985,41,31032
1,1985,42,27452
1,1985,43,30230.5
1,1985,44,30844.5
1,1985,45,28188
1,1985,46,29996.5
1,1985,47,28692
1,1985,48,27394
1,1985,49,26966.5
1,1985,50,26662
1,1985,51,25598.5
1,1985,52,25802
1,1985,53,27013.5
1,1985,54,28099
1,1985,55,28894.5
1,1985,56,28723.5
1,1985,57,28034
1,1985,58,27700.5
1,1985,59,28018.5
1,1985,60,27911
1,1985,61,27982
1,1985,62,27684
1,1985,63,27232.5
1,1985,64,27629
1,1985,65,24034.5
1,1985,66,22102
1,1985,67,23671
1,1985,68,22863.5
1,1985,69,22430.5
1,1985,70,22917.5
1,1985,71,22835.5
1,1985,72,22658
1,1985,73,22292
1,1985,74,21371
1,1985,75,20526
1,1985,76,19242.5
1,1985,77,17866.5
1,1985,78,16486
1,1985,79,14673
1,1985,80,13107.5
1,1985,81,11529.5
1,1985,82,10079
1,1985,83,9011.5
1,1985,84,7663
1,1985,85,6426
1,1985,86,5451.5
1,1985,87,4415.5
1,1985,88,3434.5
1,1985,89,2688.5
1,1985,90,2040.5
1,1985,91,1496
1,1985,92,1072
1,1985,93,785.5
1,1985,94,553
1,1985,95,352.5
1,1985,96,225
1,1985,97,166.5
1,1985,98,119.5
1,1985,99,62.5
1,1985,100,86.5
0,1986,0,31404.5
0,1986,1,32533.5
0,1986,2,33687.5
0,1986,3,34159.5
0,1986,4,33412
0,1986,5,32612
0,1986,6,32472
0,1986,7,32670
0,1986,8,33190
0,1986,9,33718
0,1986,10,33703
0,1986,11,32480
0,1986,12,30316.5
0,1986,13,29664.5
0,1986,14,30636.5
0,1986,15,31657
0,1986,16,32809
0,1986,17,34575
0,1986,18,36541.5
0,1986,19,37263.5
0,1986,20,37424.5
0,1986,21,38046.5
0,1986,22,38811
0,1986,23,38905.5
0,1986,24,38646
0,1986,25,38602.5
0,1986,26,38665
0,1986,27,38167.5
0,1986,28,38696
0,1986,29,40415
0,1986,30,41004
0,1986,31,40888
0,1986,32,40992
0,1986,33,42118
0,1986,34,42550
0,1986,35,42964
0,1986,36,44839
0,1986,37,46175
0,1986,38,46603.5
0,1986,39,46209.5
0,1986,40,43538
0,1986,41,37182.5
0,1986,42,32369
0,1986,43,28467.5
0,1986,44,31063.5
0,1986,45,31451
0,1986,46,28266
0,1986,47,30134.5
0,1986,48,28816.5
0,1986,49,27183.5
0,1986,50,26763.5
0,1986,51,26208.5
0,1986,52,24968.5
0,1986,53,24941.5
0,1986,54,26016.5
0,1986,55,26694
0,1986,56,26462
0,1986,57,26002
0,1986,58,25165.5
0,1986,59,24267.5
0,1986,60,23736
0,1986,61,22509.5
0,1986,62,21487
0,1986,63,20104
0,1986,64,18908
0,1986,65,18601.5
0,1986,66,15921
0,1986,67,14295.5
0,1986,68,14739.5
0,1986,69,13853
0,1986,70,13334
0,1986,71,13325.5
0,1986,72,12930
0,1986,73,12475
0,1986,74,12048
0,1986,75,11069
0,1986,76,10202.5
0,1986,77,9208.5
0,1986,78,8102
0,1986,79,7068.5
0,1986,80,5969.5
0,1986,81,5012
0,1986,82,4281.5
0,1986,83,3597
0,1986,84,2987
0,1986,85,2407.5
0,1986,86,1940
0,1986,87,1545.5
0,1986,88,1124
0,1986,89,836
0,1986,90,642.5
0,1986,91,465.5
0,1986,92,316
0,1986,93,210
0,1986,94,151.5
0,1986,95,86.5
0,1986,96,55
0,1986,97,44
0,1986,98,22.5
0,1986,99,14.5
0,1986,100,7.5
1,1986,0,30106
1,1986,1,31289.5
1,1986,2,32299
1,1986,3,32470.5
1,1986,4,31792
1,1986,5,31144
1,1986,6,31200.5
1,1986,7,31392.5
1,1986,8,31724
1,1986,9,32257
1,1986,10,32029
1,1986,11,31052
1,1986,12,28956.5
1,1986,13,27953
1,1986,14,29247.5
1,1986,15,30549
1,1986,16,31426.5
1,1986,17,33128
1,1986,18,35108
1,1986,19,35901
1,1986,20,36146
1,1986,21,36560.5
1,1986,22,37209
1,1986,23,37136.5
1,1986,24,36870.5
1,1986,25,36854.5
1,1986,26,36852
1,1986,27,36438
1,1986,28,36832.5
1,1986,29,38382
1,1986,30,38973
1,1986,31,39294
1,1986,32,39390.5
1,1986,33,39878
1,1986,34,40066
1,1986,35,40415.5
1,1986,36,41980.5
1,1986,37,43380.5
1,1986,38,44080
1,1986,39,43794.5
1,1986,40,41193
1,1986,41,35283
1,1986,42,30993.5
1,1986,43,27422.5
1,1986,44,30204.5
1,1986,45,30799.5
1,1986,46,28144
1,1986,47,29941
1,1986,48,28610.5
1,1986,49,27330
1,1986,50,26890
1,1986,51,26591
1,1986,52,25535
1,1986,53,25718.5
1,1986,54,26921
1,1986,55,27990
1,1986,56,28769.5
1,1986,57,28594
1,1986,58,27888
1,1986,59,27549.5
1,1986,60,27838
1,1986,61,27710.5
1,1986,62,27767
1,1986,63,27454.5
1,1986,64,26968
1,1986,65,27332
1,1986,66,23734.5
1,1986,67,21766.5
1,1986,68,23295.5
1,1986,69,22474
1,1986,70,21985.5
1,1986,71,22395
1,1986,72,22285.5
1,1986,73,22014.5
1,1986,74,21552
1,1986,75,20611
1,1986,76,19690.5
1,1986,77,18352
1,1986,78,16897.5
1,1986,79,15510.5
1,1986,80,13694
1,1986,81,12119
1,1986,82,10561.5
1,1986,83,9137
1,1986,84,8057
1,1986,85,6810
1,1986,86,5614.5
1,1986,87,4695.5
1,1986,88,3743.5
1,1986,89,2855.5
1,1986,90,2190
1,1986,91,1625
1,1986,92,1185.5
1,1986,93,810.5
1,1986,94,582.5
1,1986,95,416
1,1986,96,245
1,1986,97,151.5
1,1986,98,110
1,1986,99,76.5
1,1986,100,89
0,1987,0,30693.5
0,1987,1,31430
0,1987,2,32560.5
0,1987,3,33712
0,1987,4,34202
0,1987,5,33439.5
0,1987,6,32629.5
0,1987,7,32522.5
0,1987,8,32692
0,1987,9,33195.5
0,1987,10,33733.5
0,1987,11,33705.5
0,1987,12,32493
0,1987,13,30322
0,1987,14,29662
0,1987,15,30620
0,1987,16,31635.5
0,1987,17,32788
0,1987,18,34514.5
0,1987,19,36444.5
0,1987,20,37180.5
0,1987,21,37295
0,1987,22,37935.5
0,1987,23,38716
0,1987,24,38798.5
0,1987,25,38597
0,1987,26,38560.5
0,1987,27,38622.5
0,1987,28,38149
0,1987,29,38686.5
0,1987,30,40390.5
0,1987,31,40978.5
0,1987,32,40831
0,1987,33,40947
0,1987,34,42038
0,1987,35,42492.5
0,1987,36,42897
0,1987,37,44742
0,1987,38,46079.5
0,1987,39,46504
0,1987,40,46085
0,1987,41,43392.5
0,1987,42,37075.5
0,1987,43,32259.5
0,1987,44,28353
0,1987,45,30925
0,1987,46,31316.5
0,1987,47,28115
0,1987,48,29975
0,1987,49,28635
0,1987,50,26994.5
0,1987,51,26537.5
0,1987,52,26000
0,1987,53,24750
0,1987,54,24694
0,1987,55,25748.5
0,1987,56,26367
0,1987,57,26115.5
0,1987,58,25627.5
0,1987,59,24740.5
0,1987,60,23851.5
0,1987,61,23263
0,1987,62,22031
0,1987,63,20986.5
0,1987,64,19583
0,1987,65,18357
0,1987,66,18049
0,1987,67,15387.5
0,1987,68,13802
0,1987,69,14163
0,1987,70,13265
0,1987,71,12697
0,1987,72,12707
0,1987,73,12235.5
0,1987,74,11695.5
0,1987,75,11221.5
0,1987,76,10288
